,movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,primary_genre,tsne_1,tsne_2
6601,55492,"Last Winter, The (2006)",Horror,0.0,0.0,101.0,2006-09-11,5.3,230.0,4.0,1.0,,,Horror,-47.950687,51.57641
6602,55553,Black Sheep (2006),Comedy|Horror,0.0,5000000.0,87.0,2006-09-10,5.767,801.0,2.3333333333333335,3.0,1.1547005383792515,,Comedy,7.166846,-45.142513
6603,55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,3800000.0,17804565.0,122.0,2007-09-27,7.217,345.0,3.5,1.0,,,Drama,-56.86116,30.932497
6604,55577,Saw IV (2007),Crime|Horror|Thriller,10000000.0,139352653.0,96.0,2007-10-25,6.167,4014.0,3.2,5.0,0.8366600265340756,,Crime,20.544718,-19.743677
6605,55620,For the Bible Tells Me So (2007),Documentary,0.0,312751.0,98.0,2007-10-05,6.938,56.0,3.25,2.0,0.3535533905932738,,Documentary,-28.370636,-1.247499
6606,55687,My Kid Could Paint That (2007),Documentary,0.0,0.0,82.0,2007-10-05,6.97,50.0,4.5,1.0,,,Documentary,-5.7877426,94.80435
6607,55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,4000000.0,14759148.0,115.0,2007-10-12,8.1,2620.0,4.3,10.0,0.5868938953886337,Favelas,Action,16.14724,38.562958
6608,55729,King of California (2007),Comedy,10000000.0,1045786.0,93.0,2007-01-24,6.427,375.0,3.0,1.0,,,Comedy,-69.959045,-10.745207
6609,55765,American Gangster (2007),Crime|Drama|Thriller,100000000.0,269755430.0,157.0,2007-11-02,7.587,5854.0,3.9054054054054053,37.0,0.8806392709421523,corruption Denzel Washington mafia organized crime,Crime,74.77413,-3.6825242
6610,55768,Bee Movie (2007),Animation|Comedy,150000000.0,287594577.0,90.0,2007-10-28,6.027,5134.0,3.15,10.0,0.5296749527356901,,Animation,73.006996,-26.240833
6611,55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,18000000.0,25005257.0,116.0,2007-09-26,7.116,1671.0,3.0,1.0,,,Crime,-50.627365,-5.508368
6612,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,14000020.0,19777647.0,112.0,2007-05-23,7.578,1246.0,4.1,5.0,0.5477225575051661,,Drama,15.191544,33.405827
6613,55820,No Country for Old Men (2007),Crime|Drama,25000000.0,171627166.0,122.0,2007-11-09,7.947,12957.0,3.8984375,64.0,1.0086124662836848,,Crime,70.23736,10.724975
6614,55830,Be Kind Rewind (2008),Comedy,20000000.0,30600000.0,94.0,2008-02-21,6.311,1434.0,3.4,10.0,0.6992058987801011,,Comedy,-8.256973,-5.537259
6615,55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance,1000000.0,18479.0,87.0,2007-09-28,5.462,52.0,3.5,1.0,,,Comedy,-78.71409,17.021772
6616,55854,"Fugitive, The (1947)",Drama,0.0,0.0,100.0,1947-11-11,5.947,47.0,3.0,1.0,,,Drama,-70.3618,-1.014975
6617,55872,August Rush (2007),Drama|Musical,25000000.0,66122026.0,114.0,2007-11-21,7.414,2792.0,3.5,6.0,0.6324555320336759,,Drama,24.062212,10.677049
6618,55908,"Man from Earth, The (2007)",Drama|Sci-Fi,200000.0,0.0,87.0,2007-06-10,7.633,2796.0,4.1875,8.0,0.7529703086538577,,Drama,0.38146046,27.737139
6619,55946,Lions For Lambs (2007),Drama|Thriller|War,35000000.0,64811540.0,90.0,2007-10-22,6.002,811.0,4.0,2.0,1.4142135623730951,,Drama,19.6375,-21.744814
6620,55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,70000000.0,195735876.0,115.0,2007-11-05,5.909,2985.0,2.5625,8.0,0.6781013409302689,,Action,55.487946,-35.24256
6621,56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,17000000.0,374743.0,144.0,2007-11-14,5.2,588.0,3.0,2.0,0.0,,Comedy,-54.234978,6.585219
6622,56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary,0.0,0.0,239.0,2006-11-28,7.132,53.0,2.75,2.0,1.0606601717798212,,Comedy,34.491135,51.274494
6623,56022,Harrison Bergeron (1995),Drama|Sci-Fi,0.0,0.0,99.0,1995-08-13,6.7,55.0,2.0,1.0,,,Drama,-41.078568,-40.0627
6624,56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War,0.0,0.0,115.0,2007-01-11,6.819,113.0,4.5,1.0,,,Comedy,2.0698576,88.061905
6625,56145,"Mist, The (2007)",Horror|Sci-Fi,18000000.0,57470220.0,120.0,2007-11-21,6.9,5666.0,3.4285714285714284,14.0,1.3134971356172518,,Horror,27.07035,-14.2069845
6626,56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,85000000.0,340487652.0,108.0,2007-11-20,6.8,5624.0,3.676470588235294,17.0,0.5285941398709243,,Adventure,69.4089,-20.807354
6627,56156,Hitman (2007),Action|Crime|Thriller,24000000.0,101276318.0,92.0,2007-11-21,6.149,3568.0,3.2857142857142856,7.0,0.8591246929842246,,Action,20.95449,-20.172283
6628,56169,Awake (2007),Drama|Thriller,86000000.0,14373825.0,84.0,2007-11-28,6.546,1463.0,4.0,1.0,,,Drama,-50.029655,16.36143
6629,56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,180000000.0,372234864.0,113.0,2007-12-04,6.08,4746.0,3.111111111111111,18.0,0.9633818428657448,,Adventure,77.70042,-26.79882
6630,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,150000000.0,585410052.0,100.0,2007-12-12,7.21,16532.0,3.4838709677419355,62.0,0.7942815184924804,alone in the world apocalypse based on a book last man on earth plot holes Post apocalyptic post-apocalyptic religion vampire,Action,83.11375,-13.687789
6631,56176,Alvin and the Chipmunks (2007),Children|Comedy,60000000.0,361366633.0,90.0,2007-12-13,5.826,4666.0,1.5,3.0,0.8660254037844386,,Children,60.245583,-38.00951
6632,56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,0.0,0.0,89.0,2007-11-27,7.371,744.0,3.9,10.0,0.6146362971528592,,Animation,0.66444016,29.031916
6633,56274,Margot at the Wedding (2007),Drama,10000000.0,2900219.0,92.0,2007-11-16,5.824,310.0,3.0,1.0,,,Drama,-75.24742,-4.3050256
6634,56286,I'm Not There (2007),Drama,20000000.0,4001121.0,135.0,2007-10-01,6.499,755.0,3.5,2.0,0.7071067811865476,,Drama,30.50809,12.514839
6635,56333,"Savages, The (2007)",Comedy|Drama,0.0,10653221.0,114.0,2007-11-28,6.887,421.0,3.5,1.0,,,Comedy,-60.529808,28.675817
6636,56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller,4000000.0,0.0,93.0,2007-08-25,6.142,1499.0,3.0,2.0,1.4142135623730951,,Action,15.63788,-33.559532
6637,56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,3400000.0,78638987.0,106.0,2007-05-20,7.228,3051.0,3.875,8.0,0.44320263021395917,,Drama,11.508223,26.41406
6638,56367,Juno (2007),Comedy|Drama|Romance,7500000.0,232372681.0,91.0,2007-12-05,7.055,7504.0,3.769230769230769,65.0,0.9103438699406183,Michael Cera notable soundtrack pregnancy teenage pregnancy witty,Comedy,66.892334,13.510756
6639,56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary,0.0,0.0,90.0,2006-03-10,6.833,30.0,3.0,2.0,0.7071067811865476,,Documentary,-2.649288,-5.457802
6640,56389,My Blueberry Nights (2007),Drama|Romance,10000000.0,21800000.0,95.0,2007-11-28,6.409,826.0,4.0,1.0,,,Drama,-39.05819,62.51538
6641,56563,Helvetica (2007),Documentary,0.0,0.0,80.0,2007-09-12,7.185,173.0,3.25,4.0,0.6454972243679029,,Documentary,-8.678224,11.889188
6642,56587,"Bucket List, The (2007)",Comedy|Drama,45000000.0,175400000.0,94.0,2007-12-25,7.184,4000.0,3.230769230769231,13.0,0.7531983087525439,,Comedy,44.375206,-11.901647
6643,56607,"Kite Runner, The (2007)",Drama,20000000.0,73276047.0,128.0,2007-12-14,7.327,1222.0,3.3333333333333335,3.0,0.7637626158259733,,Drama,36.494373,7.458326
6644,56620,"Deaths of Ian Stone, The (2007)",Horror|Thriller,10000.0,10000.0,87.0,2008-07-18,5.6,286.0,3.0,1.0,,,Horror,-78.59665,-2.7452924
6645,56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,1000000.0,454026.0,88.0,2007-10-19,6.957,601.0,4.0,6.0,0.7071067811865476,,Drama,-6.350298,14.275985
6646,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,50000000.0,153384272.0,115.0,2007-12-21,7.179,6223.0,3.716666666666667,30.0,0.8578575290978595,,Drama,49.92951,5.064134
6647,56775,National Treasure: Book of Secrets (2007),Action|Adventure,130000000.0,459200000.0,128.0,2007-12-19,6.37,5424.0,3.0416666666666665,24.0,0.919790461329983,,Action,75.910194,-21.376232
6648,56782,There Will Be Blood (2007),Drama|Western,25000000.0,77208711.0,158.0,2007-12-26,8.1,7210.0,4.142857142857143,28.0,0.803431792688493,atmospheric cerebral character study gritty intense long shots morality visually appealing,Drama,38.336796,39.26942
6649,56788,Charlie Wilson's War (2007),Comedy|Drama|War,75000000.0,119483446.0,105.0,2007-12-19,6.536,1603.0,3.375,8.0,1.246423454758225,,Comedy,54.219463,-26.888288
6650,56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,40000000.0,130290885.0,94.0,2007-12-25,5.179,3212.0,2.5833333333333335,6.0,1.1143009766964518,,Action,33.967136,-43.525692
6651,56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,35000000.0,18317151.0,96.0,2007-12-21,6.607,728.0,3.3,5.0,0.7582875444051551,,Comedy,33.471664,-12.871897
6652,56837,As You Like It (2006),Comedy|Drama|Romance,0.0,0.0,127.0,2006-09-01,5.735,98.0,3.0,1.0,,,Comedy,-57.757298,1.9338044
6653,56869,Drained (O cheiro do Ralo) (2006),Comedy,0.0,0.0,112.0,2006-09-27,7.1,147.0,4.0,1.0,,,Comedy,-27.233301,58.09162
6654,56908,Dedication (2007),Comedy|Drama|Romance,0.0,0.0,95.0,2007-08-24,6.363,106.0,4.0,1.0,,,Comedy,-43.211628,64.089226
6655,56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,40000000.0,103967384.0,112.0,2007-12-25,6.535,1127.0,4.0,1.0,,,Adventure,-37.212112,42.418785
6656,56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,0.0,0.0,88.0,2007-11-12,7.171,448.0,3.8,5.0,1.1510864433221337,,Action,8.55705,4.507985
6657,56941,P.S. I Love You (2007),Comedy|Drama|Romance,30000000.0,156835339.0,126.0,2007-11-15,7.184,3429.0,3.090909090909091,11.0,1.2210278829367864,,Comedy,47.690548,-13.697645
6658,56949,27 Dresses (2008),Comedy|Romance,30000000.0,160300000.0,110.0,2008-01-10,6.449,3326.0,3.3,20.0,0.9375219295680781,,Comedy,52.88698,-3.7726724
6659,57147,Cassandra's Dream (2007),Crime|Drama|Thriller,15000000.0,22687639.0,108.0,2007-10-31,6.28,815.0,4.0,1.0,,,Crime,-33.542774,49.702126
6660,57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama,2600000.0,28430000.0,175.0,2007-12-21,7.953,1288.0,4.5,2.0,0.7071067811865476,,Drama,29.209682,49.32978
6661,57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama,0.0,0.0,90.0,2007-09-13,7.009,166.0,3.5,3.0,0.5,,Comedy,-11.089662,16.481665
6662,57274,[REC] (2007),Drama|Horror|Thriller,1500000.0,32511655.0,78.0,2007-11-23,7.223,4746.0,4.0625,8.0,0.8210402808980464,,Drama,-1.9648893,27.393705
6663,57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,60000000.0,13097915.0,127.0,2007-11-29,4.76,896.0,0.5,1.0,,,Action,-20.823757,-57.0167
6664,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,25000000.0,170764026.0,85.0,2008-01-15,6.703,7591.0,3.3518518518518516,27.0,0.8859459830600763,,Action,50.797066,-4.064345
6665,57421,Hatchet (2006),Comedy|Horror,1500000.0,155873.0,84.0,2006-04-27,5.8,699.0,4.0,1.0,,,Comedy,-51.68414,61.036343
6666,57499,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War,0.0,0.0,104.0,1990-11-24,6.2,16.0,3.0,1.0,,,Action,-67.65082,-2.4373326
6667,57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,0.0,0.0,33.0,2001-02-21,7.067,164.0,4.0,1.0,,abstract dark psychedelic surreal,Adventure,-38.11361,27.1042
6668,57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,0.0,3478290.0,104.0,2006-07-15,7.785,2173.0,4.1,10.0,0.7378647873726218,,Animation,9.909362,31.28972
6669,57522,First Sunday (2008),Comedy|Crime,20000000.0,38800000.0,96.0,2008-01-11,5.651,258.0,3.5,1.0,,,Comedy,-62.75904,15.142434
6670,57526,Untraceable (2008),Crime|Thriller,35000000.0,52659594.0,101.0,2008-01-22,6.229,961.0,3.0,1.0,,,Crime,-47.082275,-13.267516
6671,57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,50000000.0,113200000.0,90.0,2008-01-24,6.689,4164.0,3.2777777777777777,9.0,0.7120003121097942,,Action,45.40691,-23.36021
6672,57532,Meet the Spartans (2008),Comedy,30000000.0,85897593.0,79.0,2008-01-24,4.092,1803.0,2.5,3.0,1.7320508075688772,,Comedy,16.114803,-59.43562
6673,57536,Strange Wilderness (2008),Comedy,20000000.0,7000000.0,87.0,2008-02-01,4.888,241.0,3.25,2.0,0.3535533905932738,,Comedy,-9.907682,-21.94162
6674,57637,"Signal, The (2007)",Horror|Sci-Fi|Thriller,50000.0,249905.0,103.0,2007-07-13,5.915,323.0,3.5,1.0,,,Horror,-71.125786,19.63846
6675,57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,85000000.0,160388063.0,119.0,2008-07-11,6.769,5495.0,3.8055555555555554,18.0,0.4582219115902663,,Action,59.581882,-18.772442
6676,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,15000000.0,34533783.0,101.0,2008-02-08,7.496,5601.0,4.158536585365853,41.0,0.6748983663323307,black comedy Colin Farrell dark comedy drugs friendship irreverent Ralph Fiennes stylized,Comedy,56.957825,27.175392
6677,57772,World on a Wire (Welt am Draht) (1973),Crime|Sci-Fi,,,,,,,3.75,2.0,0.3535533905932738,,Crime,-60.95478,-74.382614
6678,57843,Rise of the Footsoldier (2007),Action|Crime|Drama,4000000.0,0.0,119.0,2007-09-07,6.321,226.0,4.5,1.0,,,Action,0.86488247,85.83321
6679,57910,Teeth (2007),Comedy|Horror,2000000.0,2340110.0,96.0,2008-01-18,5.389,789.0,2.0,1.0,,,Comedy,-41.858547,-53.24732
6680,57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance,70000000.0,111231041.0,111.0,2008-02-07,5.789,1554.0,2.3333333333333335,3.0,1.6072751268321592,,Action,47.426674,-43.66328
6681,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,85000000.0,222231186.0,87.0,2008-02-13,6.2,6089.0,3.0,18.0,0.8574929257125442,,Action,66.46146,-20.080822
6682,58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,0.0,55447968.0,112.0,2008-02-08,6.94,2572.0,3.4285714285714284,14.0,0.8052028616141701,Rachel Weisz Ryan Reynolds,Comedy,38.268158,17.84115
6683,58078,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller,0.0,0.0,95.0,2007-02-07,6.267,386.0,3.0,1.0,,,Crime,-70.613014,-7.2233295
6684,58103,Vantage Point (2008),Action|Drama|Thriller,40000000.0,152039882.0,99.0,2008-02-01,6.402,2118.0,3.4166666666666665,6.0,0.5845225972250061,,Action,43.133026,-25.724218
6685,58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,90000000.0,164200000.0,97.0,2008-02-14,6.678,2789.0,3.4,5.0,0.8215838362577492,,Adventure,59.384975,-22.65869
6686,58107,Step Up 2 the Streets (2008),Drama|Musical|Romance,23000000.0,150988382.0,102.0,2008-02-14,6.686,2382.0,3.25,2.0,1.0606601717798212,,Drama,39.92227,-8.635861
6687,58154,"Other Boleyn Girl, The (2008)",Drama|Romance,35000000.0,78269970.0,115.0,2008-02-28,6.7,2185.0,3.7857142857142856,7.0,0.48795003647426655,,Drama,27.791065,8.250939
6688,58156,Semi-Pro (2008),Comedy,55000000.0,33500000.0,91.0,2008-02-28,5.63,853.0,2.9,10.0,0.6582805886043833,,Comedy,37.70111,-35.376194
6689,58162,Run Fatboy Run (2007),Comedy|Romance,10000000.0,33478921.0,100.0,2007-09-06,6.209,724.0,3.0,7.0,0.8660254037844386,,Comedy,-0.8077495,-16.122162
6690,58191,Taxi to the Dark Side (2007),Documentary,1000000.0,274661.0,106.0,2008-01-18,6.913,248.0,4.0,1.0,,,Documentary,-30.07972,60.427094
6691,58287,Descent (2007),Drama|Thriller,0.0,15233.0,110.0,2007-08-10,4.2,60.0,1.0,1.0,,,Drama,-12.780389,-74.7638
6692,58291,College Road Trip (2008),Comedy,25000000.0,51549674.0,80.0,2008-03-07,5.462,404.0,4.5,1.0,,,Comedy,-9.63028,80.163506
6693,58293,"10,000 BC (2008)",Adventure|Romance|Thriller,105000000.0,269784201.0,109.0,2008-03-04,5.502,3111.0,2.7058823529411766,17.0,0.9363964092701966,,Adventure,64.08793,-33.743946
6694,58295,"Bank Job, The (2008)",Action|Crime|Thriller,20000000.0,64828421.0,111.0,2008-02-28,6.834,2518.0,3.6153846153846154,13.0,0.8454250941056752,heist robbery small time criminals,Action,33.950947,17.175581
6695,58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller,30000000.0,22472631.0,112.0,2008-03-14,5.941,1361.0,4.0,1.0,,,Action,-39.967445,44.89257
6696,58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,85000000.0,298572799.0,86.0,2008-03-03,6.514,3477.0,3.4375,8.0,0.49551560448255744,,Adventure,68.713455,-20.978971
6697,58301,Funny Games U.S. (2007),Drama|Thriller,15000000.0,7938872.0,111.0,2008-03-14,6.563,2204.0,4.375,4.0,0.6291528696058959,dark humor dark dark humor intelligent thought-provoking,Drama,8.632822,38.478832
6698,58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,6250000.0,20200000.0,98.0,2007-03-22,7.4,669.0,3.3333333333333335,3.0,1.607275126832159,,Crime,21.882364,-33.283848
6699,58306,Mongol (2007),Drama|War,18000000.0,26527510.0,125.0,2007-09-20,6.8,744.0,2.5,1.0,,,Drama,-50.412415,-25.148613
6700,58309,War Dance (2007),Documentary,0.0,0.0,105.0,2007-02-15,7.2,19.0,4.5,1.0,,,Documentary,0.7815216,92.37958
6701,58315,"Love Guru, The (2008)",Comedy,62000000.0,40854735.0,105.0,2008-06-20,4.064,754.0,2.125,4.0,1.25,,Comedy,43.89802,-44.681496
6702,58332,Diary of the Dead (2007),Horror|Sci-Fi,2000000.0,5540941.0,95.0,2007-05-26,5.567,855.0,2.8333333333333335,3.0,0.7637626158259734,,Horror,-3.0503037,-29.558178
6703,58347,Penelope (2006),Comedy|Fantasy|Romance,15000000.0,21156270.0,101.0,2007-11-17,6.7,1453.0,3.5,4.0,1.0801234497346435,,Comedy,10.934093,-6.237253
6704,58351,City of Men (Cidade dos Homens) (2007),Drama,0.0,307076.0,110.0,2007-08-31,7.04,290.0,4.0,1.0,,,Drama,-27.952394,58.496433
6705,58376,Zeitgeist: The Movie (2007),Documentary|War,7000000.0,0.0,118.0,2007-06-01,6.96,519.0,3.75,2.0,1.0606601717798212,,Documentary,30.709713,21.893847
6706,58404,Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi,3500000.0,5231128.0,72.0,2008-02-26,6.828,551.0,2.75,2.0,0.3535533905932738,,Action,-27.740728,4.919896
6707,58425,Heima (2007),Documentary,0.0,0.0,97.0,2007-09-27,7.676,88.0,4.166666666666667,3.0,0.7637626158259734,,Documentary,3.4338415,28.240793
6708,58492,Snow Angels (2007),Drama,0.0,414404.0,107.0,2007-03-07,6.434,160.0,3.0,1.0,,,Drama,-63.15801,-3.816389
6709,58554,"Class, The (Klass) (2007)",Drama,145625.0,4117.0,98.0,2007-03-16,7.436,236.0,3.5,2.0,2.1213203435596424,,Drama,31.051617,-58.941673
6710,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,185000000.0,1004558444.0,152.0,2008-07-16,8.526,35104.0,4.238255033557047,149.0,0.7249974198869505,psychology superhero dark gritty,Action,87.84634,-10.857854
6711,58627,Never Back Down (2008),Action,20000000.0,41627431.0,110.0,2008-03-04,6.775,2436.0,3.5,1.0,,,Action,-59.475407,19.78778
6712,58655,Drillbit Taylor (2008),Comedy,40000000.0,32900000.0,102.0,2008-02-04,5.824,1077.0,3.5,2.0,2.1213203435596424,,Comedy,27.570623,-51.07309
6713,58783,Youth Without Youth (2007),Drama|Romance|Sci-Fi,1000000.0,2624759.0,124.0,2007-10-26,6.111,235.0,2.5,1.0,,,Drama,-51.619476,-31.697237
6714,58803,21 (2008),Crime|Drama|Romance|Thriller,35000000.0,159808370.0,122.0,2008-03-27,6.693,4932.0,3.75,18.0,0.6697233845138647,,Crime,47.38393,4.6153474
6715,58806,Smart People (2008),Comedy|Drama|Romance,7000000.0,10569964.0,95.0,2008-04-11,5.829,277.0,2.75,2.0,0.3535533905932738,,Comedy,-22.006506,-23.388613
6716,58826,"Shepherd: Border Patrol, The (2008)",Action|Crime|Thriller,8500000.0,0.0,95.0,2008-03-04,5.967,209.0,2.5,1.0,,,Action,-60.749416,-34.187725
6717,58839,Leatherheads (2008),Comedy|Drama|Romance,58000000.0,41299492.0,114.0,2008-03-24,5.859,483.0,2.375,4.0,0.9464847243000456,,Comedy,39.29555,-37.651627
6718,58842,Assembly (Ji jie hao) (2007) ,Action|Drama|War,16000000.0,34786960.0,120.0,2007-10-09,6.969,146.0,4.5,1.0,,,Action,3.40262,85.844444
6719,58870,Zebraman (2004),Comedy,0.0,3070596.0,115.0,2004-01-30,6.264,89.0,3.5,2.0,0.7071067811865476,,Comedy,-16.404745,-0.50346553
6720,58876,Stop-Loss (2008),Drama|War,25000000.0,11207130.0,112.0,2008-03-28,6.129,268.0,3.25,2.0,0.3535533905932738,,Drama,-24.035816,-10.512152
6721,58879,Shine a Light (2008),Documentary|Musical|IMAX,1000000.0,15773307.0,122.0,2008-04-04,6.835,179.0,3.5,1.0,,,Documentary,-57.469173,28.475798
6722,58964,Inside (À l'intérieur) (2007),Horror|Thriller,3000000.0,792184.0,83.0,2007-06-13,6.741,897.0,4.0,1.0,,,Horror,-37.687828,74.92863
6723,58972,Nim's Island (2008),Adventure|Comedy|Fantasy,37000000.0,100104565.0,100.0,2008-04-03,5.9,1170.0,3.0,2.0,0.7071067811865476,,Adventure,37.985428,-29.773495
6724,58975,"Ruins, The (2008)",Horror|Thriller,8000000.0,22818256.0,90.0,2008-04-02,5.924,1402.0,3.5,1.0,,,Horror,-79.43744,24.264473
6725,58998,Forgetting Sarah Marshall (2008),Comedy|Romance,30000000.0,105173115.0,111.0,2008-04-17,6.504,3611.0,3.769230769230769,39.0,0.9448346683982798,,Comedy,55.474186,12.665719
6726,59014,Superhero Movie (2008),Action|Comedy|Sci-Fi,35000000.0,71571300.0,85.0,2008-03-28,5.286,1961.0,2.0,3.0,1.5,,Action,13.28507,-52.48745
6727,59016,Street Kings (2008),Crime|Drama|Thriller,20000000.0,66476363.0,109.0,2008-04-10,6.639,1620.0,2.5,1.0,,,Crime,-49.27299,-26.247
6728,59018,"Visitor, The (2007)",Drama|Romance,4000000.0,18197518.0,105.0,2008-02-21,7.13,489.0,4.5,1.0,,,Drama,0.49121985,91.90717
6729,59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,12000000.0,43493123.0,97.0,2008-04-25,6.314,1586.0,3.3076923076923075,13.0,0.6626481450231066,,Adventure,-8.051927,-5.613154
6730,59026,99 francs (2007),Comedy,13442285.0,12500000.0,99.0,2007-09-26,6.6,778.0,4.0,1.0,,,Comedy,-37.838024,62.886658
6731,59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX,120000000.0,93900000.0,129.0,2008-05-07,6.3,1719.0,3.1666666666666665,3.0,0.7637626158259733,,Action,62.672455,-27.468994
6732,59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,55000000.0,127906624.0,113.0,2008-04-17,6.624,1860.0,3.8333333333333335,3.0,0.7637626158259734,jackie chan kung fu,Action,50.63795,-18.029636
6733,59118,Happy-Go-Lucky (2008),Comedy|Drama,4100000.0,18696602.0,118.0,2008-04-18,6.6,493.0,3.5,1.0,,,Comedy,-59.358482,25.911516
6734,59126,Religulous (2008),Comedy|Documentary,0.0,0.0,101.0,2008-10-01,7.006,623.0,3.8,5.0,0.5700877125495689,,Comedy,5.1854615,18.460205
6735,59129,Outpost (2008),Action|Horror,0.0,0.0,90.0,2008-03-11,5.854,263.0,2.0,2.0,0.7071067811865476,,Action,-4.3136535,-46.615665
6736,59131,Are You Scared? (2006),Horror,0.0,0.0,80.0,2006-09-12,3.669,62.0,3.5,1.0,,,Horror,-83.25862,8.20745
6737,59141,Son of Rambow (2007),Children|Comedy|Drama,4913400.0,10871449.0,96.0,2007-01-22,6.717,476.0,4.666666666666667,3.0,0.2886751345948129,movies about movies,Children,-0.24528748,45.600014
6738,59143,Super High Me (2007),Comedy|Documentary,600000.0,0.0,89.0,2007-10-13,5.774,166.0,4.25,2.0,0.3535533905932738,,Comedy,-5.8187823,42.837105
6739,59220,Outsourced (2006),Comedy|Romance,0.0,690905.0,102.0,2007-09-28,6.42,169.0,3.5,1.0,,,Comedy,-67.82406,25.730728
6740,59258,Baby Mama (2008),Comedy,30000000.0,64400000.0,99.0,2008-04-25,5.969,681.0,3.1363636363636362,11.0,1.1851352051751116,,Comedy,29.782448,-24.926691
6741,59295,Expelled: No Intelligence Allowed (2008),Documentary,3500000.0,7700000.0,90.0,2008-04-18,3.79,69.0,1.0,1.0,,,Documentary,-10.718431,-76.21832
6742,59306,Prom Night (2008),Horror|Mystery|Thriller,20000000.0,14800000.0,85.0,2008-04-10,5.068,778.0,0.75,2.0,0.3535533905932738,,Horror,-15.334643,-73.30255
6743,59315,Iron Man (2008),Action|Adventure|Sci-Fi,140000000.0,585174222.0,125.0,2008-04-30,7.655,27698.0,3.824468085106383,94.0,0.8382888575234115,,Action,85.08398,-12.37053
6744,59333,Made of Honor (2008),Comedy|Romance,40000000.0,106407672.0,101.0,2008-04-30,6.4,1754.0,2.875,4.0,0.478713553878169,,Comedy,41.41236,-26.712742
6745,59336,Redbelt (2008),Action|Drama,7000000.0,0.0,99.0,2008-04-07,6.451,286.0,3.0,1.0,,,Action,-66.73084,-6.557704
6746,59369,Taken (2008),Action|Crime|Drama|Thriller,25000000.0,226830568.0,94.0,2008-02-18,7.399,11856.0,3.619047619047619,42.0,1.1032630306279145,,Action,63.184025,8.290052
