movieId,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb
86922.0,28000000.0,93800000.0,108.0,2010-12-20,5.87,1158.0
86960.0,0.0,0.0,93.0,2009-08-27,5.9,123.0
87028.0,16000000.0,52545707.0,101.0,2011-02-04,5.377,978.0
87192.0,14350531.0,3964682.0,88.0,2011-05-12,6.461,2207.0
87194.0,0.0,13900000.0,123.0,2010-09-10,7.128,631.0
87197.0,0.0,104731450.0,132.0,2010-12-20,7.768,340.0
87222.0,150000000.0,665692281.0,95.0,2011-05-25,7.057,7693.0
87232.0,160000000.0,353624124.0,130.0,2011-06-01,7.298,13339.0
87234.0,0.0,864659.0,97.0,2011-03-18,7.365,1552.0
87287.0,0.0,0.0,82.0,2011-02-04,6.7,64.0
87298.0,5000000.0,2614773.0,97.0,2011-05-13,6.164,647.0
87304.0,3200000.0,14311701.0,105.0,2011-06-03,6.841,1115.0
87306.0,50000000.0,260100000.0,112.0,2011-06-09,6.77,6935.0
87413.0,0.0,0.0,87.0,1996-11-27,6.786,281.0
87430.0,200000000.0,219851172.0,114.0,2011-06-14,5.176,7532.0
87444.0,0.0,10.0,98.0,2011-03-11,4.759,167.0
87483.0,55000000.0,187361754.0,100.0,2011-06-17,5.981,3118.0
87485.0,20000000.0,216197492.0,92.0,2011-05-16,5.613,4870.0
87520.0,195000000.0,1123794079.0,138.0,2011-06-28,6.2,8775.0
87522.0,30000000.0,75055070.0,99.0,2011-06-30,5.991,1389.0
87529.0,49900000.0,28013733.0,102.0,2011-04-08,5.322,1405.0
87660.0,0.0,0.0,95.0,2011-11-25,6.976,246.0
87785.0,32000000.0,80205382.0,105.0,2010-08-26,6.225,1345.0
87834.0,0.0,0.0,75.0,2001-12-15,6.987,39.0
87867.0,80000000.0,169900000.0,101.0,2011-07-06,5.43,1746.0
87869.0,35000000.0,209838559.0,100.0,2011-07-08,6.574,6669.0
87876.0,200000000.0,559852396.0,106.0,2011-06-11,6.171,8317.0
87960.0,0.0,0.0,56.0,2008-05-31,7.7,22.0
88069.0,4090000.0,18035000.0,101.0,2011-07-01,7.05,201.0
88094.0,0.0,0.0,101.0,2010-10-19,7.0,14.0
88108.0,20000000.0,39800000.0,109.0,2011-07-01,6.787,2294.0
88125.0,125000000.0,1341511219.0,130.0,2011-07-12,8.081,21638.0
88129.0,15000000.0,78100000.0,100.0,2011-09-15,7.582,13329.0
88140.0,140000000.0,370569774.0,124.0,2011-07-22,7.0,22420.0
88163.0,50000000.0,145079584.0,118.0,2011-07-29,7.269,9064.0
88179.0,15000000.0,59400000.0,106.0,2011-03-02,7.4,4462.0
88235.0,6000000.0,19560274.0,106.0,2011-07-07,6.984,1347.0
88267.0,30000000.0,49871429.0,60.0,2011-04-06,6.91,929.0
88272.0,0.0,0.0,102.0,2011-10-14,6.02,573.0
88327.0,0.0,0.0,94.0,1971-02-07,6.9,81.0
88345.0,0.0,0.0,3.0,2002-05-24,6.9,731.0
88356.0,110000000.0,563749323.0,104.0,2011-07-29,5.8,3945.0
88405.0,35000000.0,149500000.0,104.0,2011-07-21,6.648,8278.0
88448.0,0.0,0.0,118.0,2010-03-12,6.6,34.0
88515.0,15774948.0,15800000.0,97.0,2011-05-20,6.178,1755.0
88593.0,0.0,0.0,157.0,2010-12-22,7.349,548.0
88672.0,5000000.0,24816118.0,90.0,2011-08-26,6.151,1011.0
88697.0,0.0,0.0,81.0,1997-07-24,5.5,16.0
88699.0,7000000.0,0.0,110.0,2010-11-12,5.828,1173.0
88744.0,93000000.0,481800873.0,120.0,2011-08-03,7.339,12520.0
88746.0,0.0,655802.0,105.0,2011-07-01,6.327,153.0
88785.0,52000000.0,75500000.0,112.0,2011-08-05,6.155,2906.0
88810.0,25000000.0,216600000.0,146.0,2011-08-09,8.202,8849.0
88812.0,28000000.0,40500000.0,83.0,2011-08-11,5.766,1790.0
88911.0,0.0,0.0,82.0,2010-06-02,6.949,245.0
88932.0,40000000.0,157887643.0,95.0,2011-08-12,6.15,3978.0
88954.0,19000000.0,36192775.0,90.0,2011-11-04,5.995,1030.0
89028.0,25000000.0,36993168.0,99.0,2010-11-06,5.799,1106.0
89030.0,30000000.0,41002607.0,105.0,2011-08-18,6.233,2053.0
89039.0,100000.0,1938783.0,92.0,2011-07-22,6.711,1760.0
89047.0,7000000.0,449702.0,106.0,2010-01-22,6.796,728.0
89072.0,650000.0,33245.0,98.0,2010-09-30,6.2,849.0
89085.0,20000000.0,45636368.0,120.0,2010-09-30,6.565,939.0
89087.0,40000000.0,71508440.0,105.0,2011-07-27,6.64,2791.0
89090.0,0.0,1339650.0,85.0,2011-03-16,7.552,97.0
89118.0,13000000.0,33750478.0,120.0,2011-08-17,7.491,4529.0
89190.0,90000000.0,63523283.0,113.0,2011-08-17,5.311,1966.0
89208.0,10000000.0,0.0,92.0,2009-02-20,4.8,193.0
89281.0,10000.0,0.0,93.0,2010-02-27,2.214,364.0
89305.0,4500000.0,88823111.0,97.0,2011-08-19,6.201,960.0
89343.0,4000000.0,1104682.0,88.0,2011-08-19,6.058,1014.0
89386.0,0.0,471334.0,119.0,2011-09-20,7.783,113.0
89388.0,24000000.0,31410151.0,89.0,2011-09-16,5.179,408.0
89427.0,28000000.0,10126458.0,90.0,2011-09-02,5.075,601.0
89470.0,60000000.0,137551594.0,106.0,2011-09-08,6.648,6397.0
89492.0,50000000.0,110206216.0,133.0,2011-09-23,7.285,5585.0
89580.0,0.0,0.0,124.0,2010-10-08,6.773,150.0
89582.0,0.0,0.0,146.0,2011-01-29,6.9,382.0
89586.0,0.0,0.0,77.0,2011-08-05,7.102,591.0
89678.0,0.0,0.0,93.0,2007-10-24,6.804,314.0
89745.0,220000000.0,1518815515.0,145.0,2012-04-25,7.931,35637.0
89753.0,30000000.0,80600000.0,127.0,2011-09-16,6.625,2845.0
89759.0,5000000.0,24426169.0,123.0,2011-02-15,7.895,1909.0
89761.0,15000000.0,27462041.0,99.0,2011-09-30,6.355,2179.0
89774.0,25000000.0,23300000.0,140.0,2011-09-09,7.845,4880.0
89804.0,12500000.0,76338111.0,101.0,2011-10-07,6.675,2648.0
89837.0,500000.0,450275.0,90.0,2011-09-02,6.2,846.0
89840.0,66000000.0,57777106.0,117.0,2011-09-22,6.266,2261.0
89862.0,17000.0,101236.0,106.0,2011-04-16,5.845,165.0
89864.0,8000000.0,39187783.0,99.0,2011-09-30,7.178,3999.0
89898.0,7000000.0,0.0,112.0,2011-04-14,6.339,121.0
89904.0,15000000.0,133432856.0,100.0,2011-10-12,7.442,3446.0
89939.0,0.0,0.0,82.0,1949-10-05,5.929,14.0
89945.0,61733.0,0.0,13.0,2011-03-21,6.772,92.0
90057.0,5000000.0,3741098.0,120.0,2011-09-30,7.051,1924.0
90243.0,0.0,0.0,93.0,1964-05-13,7.4,108.0
90245.0,0.0,0.0,72.0,1984-05-25,7.2,32.0
90249.0,110000000.0,299300000.0,127.0,2011-09-28,7.063,8905.0
90343.0,24000000.0,63543328.0,113.0,2011-10-06,6.588,1701.0
90345.0,35000000.0,31505287.0,103.0,2011-10-12,6.229,3123.0
90353.0,0.0,63931.0,100.0,2011-06-03,5.967,105.0
90357.0,0.0,676111.0,91.0,2011-10-07,7.26,491.0
90374.0,1000000.0,3500000.0,101.0,2011-10-21,6.581,798.0
90376.0,7000000.0,10800000.0,107.0,2011-09-28,7.544,3020.0
90384.0,0.0,0.0,96.0,2006-10-17,4.849,126.0
90403.0,75000000.0,132274484.0,110.0,2011-08-31,5.803,2734.0
90405.0,40000000.0,173900000.0,109.0,2011-10-27,6.969,11942.0
90428.0,14000000.0,46495.0,150.0,2011-09-30,6.296,318.0
90430.0,25000000.0,30722632.0,89.0,2011-09-16,7.175,3087.0
90439.0,3500000.0,19504039.0,107.0,2011-09-28,6.866,2017.0
90469.0,5000000.0,207039844.0,94.0,2011-10-19,5.905,2327.0
90471.0,0.0,68945.0,99.0,2011-09-23,6.6,423.0
90522.0,45000000.0,160078586.0,101.0,2011-09-15,6.243,3498.0
90524.0,35000000.0,82087155.0,100.0,2011-09-22,5.846,2981.0
90528.0,25000000.0,11790979.0,118.0,2011-08-24,6.979,1288.0
90531.0,6500000.0,3909002.0,102.0,2011-10-02,6.93,3339.0
90576.0,20000000.0,30426096.0,117.0,2011-09-30,6.462,2410.0
90600.0,0.0,18962444.0,100.0,2011-08-26,7.241,1324.0
90603.0,0.0,0.0,64.0,2011-09-27,7.245,1026.0
90630.0,750000.0,0.0,85.0,2011-01-20,6.902,87.0
90647.0,,,,,,
90717.0,75000000.0,152930623.0,104.0,2011-11-02,6.114,3107.0
90719.0,35000000.0,84606030.0,136.0,2011-11-09,6.226,2535.0
90738.0,17000000.0,4729855.0,94.0,2011-10-27,5.808,700.0
90746.0,130000000.0,373993951.0,106.0,2011-10-24,6.917,5687.0
90769.0,0.0,0.0,103.0,2009-09-30,6.7,12.0
90809.0,1000000.0,0.0,82.0,2011-04-20,7.294,741.0
90863.0,,,,,,
90866.0,170000000.0,185770160.0,126.0,2011-11-22,7.2,7538.0
90888.0,75000000.0,226904017.0,110.0,2011-11-10,6.042,2749.0
90890.0,79000000.0,149700000.0,100.0,2011-11-11,4.395,2195.0
90943.0,0.0,0.0,105.0,2011-11-11,6.882,276.0
90945.0,,,,,,
91077.0,20000000.0,177200000.0,110.0,2011-09-09,6.835,2980.0
91079.0,250000.0,3542353.0,90.0,2011-10-28,6.359,1072.0
91094.0,45000000.0,165184237.0,99.0,2011-11-23,6.683,1650.0
91104.0,110000000.0,712171856.0,112.0,2011-11-16,6.192,9150.0
91126.0,66000000.0,177584879.0,146.0,2011-12-25,7.297,3587.0
91128.0,45000000.0,24000000.0,120.0,2011-10-13,5.879,1296.0
91233.0,0.0,0.0,5.0,2006-12-28,7.5,795.0
91261.0,15000000.0,17101695.0,115.0,2008-12-25,6.459,109.0
91266.0,5000000.0,0.0,92.0,2008-09-16,7.312,2096.0
91273.0,25000000.0,129706.0,124.0,2010-09-01,5.789,344.0
91323.0,25000000.0,34942188.0,81.0,2011-12-09,5.58,994.0
91325.0,40000000.0,55200000.0,129.0,2011-12-25,6.981,2106.0
91337.0,1100000.0,659483.0,105.0,2009-02-27,5.8,34.0
91353.0,0.0,768488.0,85.0,1994-09-29,6.207,629.0
91355.0,0.0,22501596.0,75.0,2006-04-12,6.098,742.0
91386.0,130000000.0,150406466.0,99.0,2011-11-17,6.2,1698.0
91414.0,10000000.0,151300000.0,98.0,2011-11-10,6.8,1596.0
91470.0,8000000.0,108139.0,88.0,2011-09-15,6.051,277.0
91483.0,55000000.0,9489829.0,91.0,2012-11-14,5.618,1343.0
91485.0,100000000.0,314975955.0,102.0,2012-08-08,6.348,7040.0
91488.0,0.0,0.0,27.0,1982-12-26,7.5,339.0
91500.0,75000000.0,694000000.0,142.0,2012-03-12,7.2,22960.0
91529.0,250000000.0,1081041287.0,164.0,2012-07-17,7.791,23945.0
91535.0,130000000.0,276600000.0,136.0,2012-08-08,6.238,5995.0
91542.0,125000000.0,334615000.0,129.0,2011-11-22,7.142,10768.0
91571.0,7700000.0,1072602.0,122.0,2011-02-14,5.847,480.0
91622.0,12000000.0,22939027.0,94.0,2011-11-11,5.812,1331.0
91628.0,56000000.0,142044638.0,118.0,2011-12-08,5.883,2208.0
91630.0,145000000.0,694713380.0,133.0,2011-12-07,7.108,10571.0
91653.0,50000000.0,120081841.0,123.0,2011-11-26,6.824,2879.0
91658.0,90000000.0,232617430.0,158.0,2011-12-14,7.4,7447.0
91660.0,30000000.0,64626786.0,89.0,2011-12-22,5.303,1558.0
91666.0,0.0,0.0,88.0,1950-05-15,7.13,54.0
91671.0,75000000.0,342695435.0,87.0,2011-12-14,5.695,2308.0
91688.0,5500000.0,89182.0,96.0,2011-07-15,5.3,81.0
91690.0,0.0,12186625.0,106.0,2012-03-09,5.963,486.0
91784.0,1000000.0,0.0,80.0,2011-03-07,5.127,83.0
91842.0,25000000.0,96262212.0,111.0,2012-01-12,6.334,2161.0
91860.0,0.0,0.0,143.0,1981-01-01,5.5,6.0
91869.0,0.0,286201.0,80.0,2011-10-21,7.2,148.0
91873.0,25000000.0,31158113.0,118.0,2012-01-13,6.4,164.0
91890.0,13000000.0,115890792.0,105.0,2011-12-26,6.36,1840.0
91935.0,0.0,0.0,90.0,2011-10-14,6.013,118.0
91947.0,0.0,0.0,110.0,2009-08-16,6.1,271.0
91974.0,70000000.0,160112671.0,88.0,2012-01-19,6.332,4273.0
91976.0,25000000.0,79781695.0,117.0,2012-01-26,6.567,4037.0
91978.0,42000000.0,46221189.0,102.0,2012-01-13,6.431,2746.0
91981.0,10000000.0,0.0,128.0,2010-12-17,6.0,54.0
92008.0,23000000.0,33372606.0,93.0,2011-11-01,5.714,1451.0
92046.0,0.0,0.0,98.0,2009-03-19,6.5,32.0
92048.0,0.0,0.0,112.0,2010-09-13,6.729,597.0
92094.0,0.0,0.0,90.0,2008-11-29,6.845,148.0
92192.0,5000000.0,25562924.0,86.0,2011-07-20,5.3,1066.0
92198.0,17000000.0,14089528.0,105.0,2011-09-02,5.916,1061.0
92234.0,58000000.0,50365377.0,125.0,2012-01-19,6.58,670.0
92243.0,94000000.0,95311434.0,145.0,2011-12-15,7.42,868.0
92259.0,13000000.0,426590315.0,112.0,2011-11-02,8.27,18113.0
92264.0,40000000.0,36893721.0,91.0,2012-01-26,5.555,994.0
92309.0,750000.0,78396.0,97.0,2011-08-18,5.41,698.0
92348.0,0.0,0.0,83.0,1969-03-18,7.0,33.0
92391.0,1000000.0,0.0,93.0,2011-09-09,6.312,1607.0
92420.0,15000000.0,145000000.0,84.0,2012-02-01,6.84,5596.0
92422.0,32000000.0,129000000.0,95.0,2012-02-03,6.141,3606.0
92427.0,0.0,0.0,108.0,2011-12-15,5.9,108.0
92439.0,0.0,1406224.0,90.0,2011-06-17,6.565,1340.0
92475.0,,,,,,
92494.0,0.0,0.0,88.0,2004-11-15,7.712,52.0
92507.0,85000000.0,208076205.0,115.0,2012-02-08,6.5,3831.0
92509.0,30000000.0,196114570.0,104.0,2012-02-05,7.234,4183.0
92535.0,250000.0,1000000.0,62.0,2011-12-10,7.822,245.0
92637.0,0.0,0.0,93.0,1962-07-01,7.31,108.0
92643.0,0.0,6581915.0,94.0,2011-09-10,7.166,340.0
92665.0,850000.0,1243961.0,88.0,2012-08-31,5.9,314.0
92674.0,0.0,0.0,114.0,2010-09-17,6.3,39.0
92681.0,79000000.0,355692760.0,94.0,2012-01-19,6.1,4448.0
92694.0,0.0,138868.0,92.0,2011-09-29,6.859,1216.0
92730.0,2200000.0,0.0,92.0,2001-12-21,6.6,17.0
92760.0,0.0,0.0,65.0,1963-09-01,3.406,49.0
92938.0,57000000.0,132563930.0,95.0,2011-12-10,5.009,3981.0
92954.0,0.0,0.0,85.0,2009-01-24,8.066,618.0
93006.0,,,,,,
93008.0,,,,,,
93022.0,0.0,90647.0,90.0,2010-06-10,5.186,59.0
93040.0,,,,,,
93114.0,0.0,0.0,122.0,1963-02-19,7.2,130.0
93134.0,0.0,0.0,106.0,2011-02-16,6.782,399.0
93139.0,100000.0,0.0,90.0,2010-12-21,3.943,174.0
93193.0,0.0,324424.0,95.0,2010-11-05,6.029,173.0
93208.0,0.0,0.0,24.0,1990-11-16,6.767,242.0
93242.0,0.0,18100189.0,94.0,2012-02-23,6.2,1209.0
93270.0,12000000.0,102731865.0,88.0,2012-03-01,6.885,6672.0
93272.0,70000000.0,349305397.0,87.0,2012-03-01,6.522,3793.0
93287.0,41000000.0,8200000.0,100.0,2011-10-13,5.989,860.0
93297.0,12000000.0,82499399.0,101.0,2012-02-24,6.5,1214.0
93320.0,0.0,0.0,67.0,1999-07-15,7.034,58.0
93326.0,65000000.0,156974557.0,100.0,2012-02-14,6.185,3526.0
93363.0,250000000.0,284100000.0,140.0,2012-03-07,6.4,5976.0
93443.0,12000000.0,6985158.0,92.0,2012-01-06,6.411,991.0
93502.0,10000000.0,610986.0,101.0,2011-05-06,6.156,374.0
93510.0,42000000.0,201585328.0,109.0,2012-03-14,6.883,10808.0
93512.0,10000000.0,4400000.0,83.0,2012-03-16,6.224,673.0
93563.0,20000000.0,32948113.0,96.0,2012-04-12,5.937,1938.0
93598.0,2000000.0,1349387.0,119.0,2011-05-19,6.293,340.0
93610.0,12000000.0,49827298.0,131.0,2010-12-01,6.454,250.0
93721.0,0.0,2550508.0,82.0,2011-06-11,7.7,752.0
93723.0,0.0,1314358.0,119.0,2012-04-06,5.485,203.0
93740.0,14400000.0,34564651.0,111.0,2012-03-09,6.42,934.0
93766.0,150000000.0,301970083.0,99.0,2012-03-28,5.757,4423.0
93790.0,0.0,1681521.0,97.0,2011-04-24,7.6,1917.0
93805.0,7500000.0,10109659.0,93.0,2012-04-04,5.742,1724.0
93819.0,70000.0,8555.0,87.0,2011-03-03,5.846,364.0
93831.0,50000000.0,234989584.0,114.0,2012-04-04,6.299,4616.0
93838.0,1100000.0,9148519.0,101.0,2012-03-22,7.4,3743.0
93840.0,30000000.0,71038838.0,95.0,2012-04-12,6.642,8364.0
93855.0,0.0,0.0,100.0,2012-05-11,6.957,1028.0
93980.0,30000000.0,54819301.0,92.0,2012-04-13,5.794,625.0
93982.0,26000000.0,29657751.0,111.0,2012-03-09,6.302,1407.0
93988.0,,,,,,
94011.0,17000000.0,0.0,101.0,2011-02-03,5.314,145.0
94015.0,85000000.0,183018522.0,105.0,2012-03-15,5.914,3249.0
94018.0,209000000.0,303025485.0,130.0,2012-04-11,5.882,5809.0
94070.0,10000000.0,150501815.0,125.0,2012-02-23,6.947,1431.0
94122.0,0.0,34665.0,88.0,2011-09-10,6.871,62.0
94130.0,1100000.0,3483795.0,92.0,2011-04-23,7.176,162.0
94150.0,0.0,9504139.0,99.0,2011-06-06,6.679,849.0
94160.0,0.0,0.0,88.0,2010-02-09,6.966,556.0
94262.0,0.0,0.0,72.0,1959-11-29,5.3,45.0
94266.0,30000000.0,54169363.0,125.0,2012-04-27,5.852,1387.0
94323.0,12000000.0,96070507.0,122.0,2012-04-20,6.803,878.0
94325.0,25000000.0,99400000.0,101.0,2012-04-19,7.2,3780.0
94405.0,30000000.0,40300000.0,95.0,2012-04-16,6.498,2612.0
94478.0,150000000.0,245527149.0,112.0,2012-05-09,6.098,7519.0
94494.0,0.0,0.0,93.0,2011-10-14,5.7,88.0
94503.0,0.0,0.0,89.0,2011-06-06,5.967,240.0
94661.0,1250000.0,0.0,156.0,2009-12-11,6.84,119.0
94677.0,65000000.0,179379533.0,83.0,2012-05-15,6.222,6273.0
94735.0,0.0,0.0,87.0,2005-11-05,7.172,32.0
94777.0,225000000.0,654213485.0,106.0,2012-05-23,6.538,10794.0
94780.0,170000000.0,396600000.0,126.0,2012-05-30,5.987,8127.0
94799.0,0.0,405614.0,85.0,2011-01-22,6.295,414.0
94810.0,7971518.0,0.0,94.0,2011-10-06,6.398,406.0
94833.0,60000000.0,123054041.0,89.0,2012-03-12,6.517,1174.0
94864.0,130000000.0,403354469.0,124.0,2012-05-30,6.592,12982.0
94867.0,0.0,0.0,89.0,2012-05-25,5.656,514.0
94896.0,5000000.0,9206470.0,104.0,2012-04-27,6.584,1003.0
94919.0,10000000.0,55089.0,100.0,2010-08-27,6.0,127.0
94931.0,0.0,4965950.0,116.0,2011-11-25,6.37,386.0
94953.0,35000000.0,24200000.0,99.0,2012-02-23,5.494,1306.0
94959.0,16000000.0,68263166.0,94.0,2012-05-16,7.676,6208.0
94985.0,35000000.0,8826837.0,92.0,2012-03-15,6.589,1737.0
95004.0,3500000.0,0.0,75.0,2007-09-18,6.733,690.0
95067.0,40000000.0,22044277.0,91.0,2012-03-07,6.097,1380.0
95088.0,750000.0,4424699.0,94.0,2012-06-08,6.773,1566.0
95105.0,145000000.0,746921274.0,93.0,2012-06-06,6.6,6445.0
95135.0,125000.0,3242802.0,90.0,2011-09-11,6.467,359.0
95145.0,0.0,7417517.0,48.0,1986-12-20,6.9,363.0
95147.0,0.0,0.0,45.0,1987-07-18,6.6,299.0
95149.0,0.0,0.0,65.0,2009-09-29,7.067,693.0
95163.0,0.0,9714846.0,45.0,1988-07-09,6.7,298.0
95165.0,0.0,1009767.0,60.0,1990-03-10,6.6,540.0
95167.0,185000000.0,538983207.0,93.0,2012-06-21,7.019,13948.0
95170.0,0.0,0.0,87.0,1997-11-11,6.225,1076.0
95175.0,0.0,0.0,1.0,2008-12-07,7.927,294.0
95182.0,0.0,8633074.0,60.0,1990-06-07,6.5,612.0
95193.0,0.0,0.0,72.0,1998-08-04,5.521,1417.0
95199.0,40000000.0,79700000.0,110.0,2012-05-17,5.999,1836.0
95201.0,17000000.0,73258078.0,111.0,2012-04-20,5.786,2067.0
95207.0,69000000.0,116500000.0,105.0,2012-06-20,5.8,3492.0
95218.0,0.0,894471.0,90.0,2011-09-11,7.234,47.0
95307.0,75000000.0,59400000.0,122.0,2012-06-13,6.189,1329.0
95309.0,10000000.0,9636289.0,100.0,2012-06-22,6.565,2207.0
95311.0,0.0,0.0,5.0,2008-06-27,7.788,1048.0
95313.0,0.0,0.0,4.0,2005-03-15,7.293,970.0
95377.0,0.0,0.0,4.0,2005-06-21,7.248,590.0
95441.0,50000000.0,549368315.0,107.0,2012-06-29,6.448,12939.0
95449.0,7000000.0,167200000.0,110.0,2012-06-28,6.172,3053.0
95473.0,0.0,19581369.0,44.0,1992-03-07,6.451,1086.0
95475.0,0.0,16331742.0,50.0,1991-07-20,7.006,725.0
95497.0,0.0,18554927.0,45.0,1992-07-11,6.922,599.0
95499.0,0.0,21658982.0,65.0,1993-03-06,7.216,973.0
95508.0,0.0,0.0,108.0,2012-03-08,5.643,340.0
95510.0,215000000.0,757930663.0,137.0,2012-06-23,6.725,18206.0
95519.0,0.0,18435583.0,49.0,1993-07-10,7.155,606.0
95543.0,95000000.0,877244782.0,88.0,2012-06-27,6.385,7971.0
95558.0,1800000.0,21107746.0,93.0,2012-06-29,6.833,1123.0
95583.0,45000000.0,82966152.0,130.0,2012-07-06,6.347,2245.0
95624.0,0.0,0.0,90.0,2009-09-18,5.709,86.0
95633.0,0.0,0.0,96.0,2009-09-25,4.475,20.0
95654.0,0.0,0.0,3.0,1997-11-24,7.632,1191.0
95690.0,300000.0,0.0,97.0,2011-04-14,6.022,113.0
95717.0,,,,,,
95720.0,68000000.0,68267862.0,100.0,2012-07-26,5.591,2425.0
95738.0,,,,,,
95744.0,8000000.0,1653792.0,91.0,2012-03-28,5.597,304.0
95761.0,10000000.0,4633668.0,102.0,2012-06-07,6.535,1539.0
95771.0,0.0,21916093.0,52.0,1994-03-12,6.8,704.0
95780.0,0.0,17121947.0,46.0,1994-07-09,5.773,553.0
95796.0,0.0,0.0,96.0,2008-10-23,4.6,357.0
95839.0,0.0,0.0,97.0,1999-12-05,6.948,221.0
95843.0,0.0,0.0,116.0,1964-11-18,5.8,27.0
95858.0,0.0,0.0,3.0,2000-11-02,7.485,1268.0
95873.0,8000000.0,9368803.0,100.0,2012-07-25,7.118,1737.0
95875.0,125000000.0,198800000.0,121.0,2012-08-02,6.026,5762.0
95939.0,0.0,7034007.0,101.0,2012-06-01,6.937,606.0
95949.0,0.0,22043584.0,108.0,2011-01-21,6.198,802.0
95965.0,0.0,0.0,48.0,1990-10-17,7.6,756.0
96004.0,0.0,0.0,48.0,1993-02-24,7.613,585.0
96007.0,0.0,0.0,46.0,1997-03-26,6.8,364.0
96020.0,11000000.0,2140.0,94.0,2011-06-01,7.502,309.0
96079.0,200000000.0,1108594176.0,143.0,2012-10-24,7.3,15870.0
96084.0,0.0,0.0,101.0,1963-10-11,7.4,151.0
96110.0,95000000.0,104907746.0,97.0,2012-08-09,5.836,1837.0
96114.0,0.0,4876.0,87.0,2012-03-22,5.805,213.0
96121.0,30000000.0,114281051.0,100.0,2012-08-07,6.263,819.0
96150.0,0.0,714544.0,100.0,2012-07-06,6.9,213.0
96281.0,60000000.0,107307220.0,87.0,2012-08-03,7.028,2713.0
96283.0,22000000.0,76196538.0,94.0,2012-08-02,6.3,1038.0
96373.0,0.0,0.0,90.0,2012-08-22,6.873,287.0
96411.0,0.0,0.0,42.0,2011-10-09,7.561,139.0
96417.0,35000000.0,31100000.0,91.0,2012-08-24,6.338,2235.0
96430.0,25000000.0,56012642.0,102.0,2012-08-15,7.002,1236.0
96432.0,26000000.0,55404207.0,116.0,2012-08-29,7.064,3238.0
96448.0,5000000.0,8493728.0,88.0,2012-05-11,4.319,1122.0
96471.0,,,,,,
96488.0,1000000.0,3696196.0,80.0,2012-06-30,7.896,996.0
96518.0,,,,,,
96520.0,,,,,,
96530.0,0.0,0.0,77.0,2011-04-28,4.5,28.0
96563.0,0.0,0.0,121.0,2012-10-13,7.371,143.0
96567.0,6000000.0,13231461.0,97.0,2012-09-07,6.671,1260.0
96588.0,17000000.0,115647426.0,112.0,2012-09-28,7.274,6788.0
96606.0,4000000.0,2639616.0,102.0,2011-09-16,8.057,669.0
96608.0,0.0,0.0,8.0,1995-08-11,6.669,86.0
96610.0,30000000.0,47042000.0,110.0,2012-09-26,6.901,10662.0
96616.0,70000000.0,57719093.0,114.0,2012-06-14,5.81,2112.0
96655.0,2500000.0,3325038.0,90.0,2012-08-24,6.907,1142.0
96691.0,65000000.0,240159255.0,95.0,2012-09-12,5.835,4223.0
96726.0,0.0,252603.0,83.0,2012-04-24,4.993,144.0
96728.0,32000000.0,28258060.0,137.0,2012-09-14,7.109,3220.0
96737.0,50000000.0,41037742.0,95.0,2012-09-07,6.856,5400.0
96811.0,7000000.0,55078146.0,108.0,2012-09-20,7.349,3518.0
96815.0,242000.0,100345.0,116.0,2012-07-28,6.097,1672.0
96821.0,13000000.0,33384127.0,103.0,2012-09-20,7.8,11007.0
96829.0,3800000.0,18300000.0,116.0,2012-10-25,8.098,4593.0
96832.0,4000000.0,641100.0,115.0,2012-07-02,6.986,1226.0
96861.0,45000000.0,376100000.0,98.0,2012-09-27,6.363,6984.0
96917.0,6900000.0,44287131.0,101.0,2012-09-21,5.788,1872.0
96935.0,0.0,0.0,97.0,2002-07-13,6.167,42.0
96945.0,0.0,0.0,94.0,2011-12-10,5.721,421.0
96964.0,18200000.0,7462847.0,105.0,2012-03-19,6.012,1204.0
96975.0,11000000.0,10500000.0,97.0,2012-02-10,6.102,2737.0
97024.0,15400000.0,25762027.0,115.0,2012-05-17,7.156,1446.0
97168.0,0.0,3512106.0,144.0,2012-04-20,7.548,273.0
97172.0,39000000.0,81493846.0,87.0,2012-10-04,7.0,3557.0
97188.0,3000000.0,82515113.0,109.0,2012-03-29,6.87,5897.0
97194.0,0.0,0.0,83.0,1998-09-08,7.4,28.0
97225.0,85000000.0,358375603.0,91.0,2012-09-20,6.964,9029.0
97230.0,0.0,0.0,99.0,2012-08-19,7.233,305.0
97285.0,0.0,0.0,79.0,1960-01-27,6.1,28.0
97304.0,44500000.0,232300000.0,120.0,2012-10-11,7.282,8761.0
97306.0,15000000.0,33035736.0,110.0,2012-10-12,6.822,4172.0
97328.0,0.0,327345.0,101.0,2012-09-14,6.463,566.0
97470.0,7000000.0,0.0,94.0,2011-12-08,5.06,365.0
97643.0,6400000.0,11019975.0,80.0,2012-03-30,5.322,1581.0
97665.0,61000000.0,61319383.0,109.0,2012-10-17,5.106,1376.0
97701.0,5000000.0,142802657.0,87.0,2012-10-17,5.412,1993.0
97742.0,45000000.0,30353232.0,101.0,2012-10-18,5.134,755.0
97752.0,102000000.0,130482868.0,172.0,2012-10-26,6.893,7388.0
97757.0,0.0,0.0,143.0,2004-07-27,7.2,9.0
97785.0,20000000.0,55975672.0,94.0,2012-10-10,5.5,1795.0
97836.0,42000000.0,73100000.0,105.0,2012-10-10,6.215,1546.0
97858.0,0.0,0.0,116.0,2012-10-04,5.6,85.0
